"Address A","Port A","Address B","Port B","Packets","Bytes","Packets A → B","Bytes A → B","Packets B → A","Bytes B → A","Rel Start","Duration","Bits/s A → B","Bits/s B → A"
"244.3.31.108","6619","244.3.160.239","80","17","5562","8","743","9","4819","187.777439000","0.0286","208101.39","1349718.17"
"244.3.31.108","5191","244.3.160.239","80","17","5562","8","743","9","4819","170.890360000","0.0285","208759.18","1353984.48"
"244.3.31.108","5795","244.3.160.239","80","17","5562","8","743","9","4819","43.665950000","0.0284","209096.99","1356175.47"
"41.177.199.139","2803","244.3.160.239","80","12","2279","6","1237","6","1042","58.217342000","0.0284","348193.24","293304.25"
"215.203.31.218","49230","244.3.210.197","80","4","268","3","198","1","70","43.298980000","0.0284","55743.24","N/A"
"215.203.31.218","49231","244.3.210.197","80","4","268","3","198","1","70","43.298984000","0.0284","55743.24","N/A"
"68.33.110.176","14578","244.3.160.239","80","10","2037","5","1091","5","946","164.185578000","0.0284","307172.52","266347.58"
"41.177.199.139","15488","244.3.160.239","80","12","2644","6","1221","6","1423","58.146954000","0.0284","343980.00","400887.42"
"244.3.160.239","61622","244.3.31.75","443","20","5883","11","1957","9","3926","57.365855000","0.0283","552395.74","1108178.67"
"68.33.110.176","6307","244.3.160.239","80","9","1499","4","1007","5","492","38.983551000","0.0282","285198.43","139342.23"
"68.33.110.176","10909","244.3.160.239","80","9","1499","4","1007","5","492","18.765432000","0.0282","286049.07","139757.84"
"68.33.110.176","3584","244.3.160.239","80","10","1563","5","1071","5","492","33.865691000","0.0281","304640.00","139946.67"
"41.177.34.163","6266","244.3.160.239","80","10","2263","5","1414","5","849","66.461846000","0.0281","402892.05","241906.19"
"90.55.40.204","2147","244.3.160.239","80","10","2044","5","1141","5","903","131.265441000","0.0280","325418.89","257540.11"
"90.55.40.204","4419","244.3.160.239","80","10","1982","5","962","5","1020","131.361498000","0.0280","275053.61","291636.88"
"68.33.110.176","8538","244.3.160.239","80","9","1499","4","1007","5","492","44.143486000","0.0279","288311.50","140863.22"
"244.3.160.248","48231","41.177.26.193","80","160","151749","56","5202","104","146547","106.883418000","0.0278","1499081.45","42231043.55"
"41.177.199.139","4133","244.3.160.239","80","10","2168","5","1019","5","1149","95.918792000","0.0277","294434.21","331996.97"
"41.177.211.185","14959","244.3.160.239","80","58","38370","21","2259","37","36111","160.223830000","0.0276","655138.66","10472648.18"
"41.177.199.139","11504","244.3.160.239","80","10","2168","5","1019","5","1149","97.048647000","0.0275","296350.15","334157.34"
"244.3.160.239","61494","197.154.128.197","80","13","4998","7","1247","6","3751","39.500368000","0.0273","364819.89","1097385.26"
"145.95.176.246","12852","244.3.160.239","80","10","2553","5","1397","5","1156","113.612361000","0.0273","408868.08","338333.21"
"41.177.124.47","14257","244.3.160.239","80","42","26402","15","2164","27","24238","225.787609000","0.0271","637713.19","7142741.37"
"244.3.160.239","62406","41.177.254.197","80","13","5698","7","1308","6","4390","161.819566000","0.0269","389546.57","1307423.13"
"244.3.160.248","49136","41.177.26.193","80","19","7946","9","2324","10","5622","159.766132000","0.0268","694353.15","1679713.18"
"244.3.77.193","1447","244.3.41.84","23","2","128","2","128","0","0","227.141562000","0.0268","38257.49","N/A"
"41.177.180.176","4684","244.3.41.152","443","12","1728","12","1728","0","0","214.693784000","0.0264","522745.32","N/A"
"41.177.199.139","3322","244.3.160.239","80","12","2953","6","1238","6","1715","58.240618000","0.0263","376248.91","521217.19"
"253.37.253.251","2864","253.160.108.127","80","11","3345","6","1227","5","2118","137.398846000","0.0263","373885.88","645387.37"
"41.177.211.185","14041","244.3.160.239","80","15","4962","7","1310","8","3652","197.247922000","0.0262","400305.58","1115966.39"
"41.177.180.176","4678","244.3.41.152","443","11","1968","11","1968","0","0","62.582955000","0.0262","601696.86","N/A"
"253.37.253.121","2848","253.160.108.127","80","9","3211","5","1157","4","2054","75.670149000","0.0261","354215.30","628831.66"
"244.3.34.248","61110","244.3.31.124","443","23","3944","14","1653","9","2291","170.389605000","0.0261","506608.44","702141.52"
"68.33.110.176","7408","244.3.160.239","80","9","1499","4","1007","5","492","1.697794000","0.0260","310048.88","151483.66"
"68.33.110.176","12218","244.3.160.239","80","10","1563","5","1071","5","492","207.935557000","0.0259","330313.43","151740.62"
"41.177.199.139","6309","244.3.160.239","80","31","18320","12","1605","19","16715","57.690046000","0.0259","495906.07","5164529.58"
"244.3.160.239","62246","244.3.31.108","80","11","1759","6","1333","5","426","133.771956000","0.0259","412310.55","131766.16"
"244.3.160.248","49738","41.177.26.193","80","160","151779","56","5232","104","146547","200.881614000","0.0258","1620817.84","45398698.88"
"244.3.160.248","49430","41.177.26.55","80","11","2348","6","1358","5","990","176.041581000","0.0257","421935.68","307596.71"
"244.3.160.248","48233","41.177.26.193","80","16","3836","8","2127","8","1709","106.900078000","0.0257","663340.09","532979.88"
"253.37.253.43","2000","253.205.160.160","515","11","1647","11","1647","0","0","125.333979000","0.0255","517172.35","N/A"
"244.3.160.248","47892","41.177.98.71","33456","11","776","6","391","5","385","70.577697000","0.0255","122825.62","120940.83"
"41.177.199.139","12088","244.3.160.239","80","10","1925","5","1174","5","751","58.077569000","0.0254","369385.67","236293.56"
"244.3.160.248","49747","41.177.26.193","80","46","36294","18","2799","28","33495","201.317076000","0.0254","882408.58","10559583.86"
"253.37.253.43","54763","253.160.108.253","20","3","192","3","192","0","0","122.722686000","0.0253","60644.35","N/A"
"244.3.160.248","47902","41.177.26.193","80","159","151685","56","5202","103","146483","71.846518000","0.0253","1648027.88","46406779.66"
"244.3.160.248","47186","41.177.26.55","80","11","1499","6","723","5","776","21.425225000","0.0251","230273.11","247153.44"
"41.177.199.139","12263","244.3.160.239","80","16","6808","7","1300","9","5508","58.239204000","0.0250","415186.23","1759112.14"
"244.3.181.123","9340","244.3.160.239","80","12","2810","6","1387","6","1423","115.427324000","0.0250","443769.00","455287.15"
"244.3.160.248","47048","41.177.26.55","80","11","1499","6","723","5","776","2.043200000","0.0248","233536.56","250656.11"
"244.3.181.123","15585","244.3.160.239","80","12","2481","6","1456","6","1025","115.424619000","0.0248","470322.22","331099.09"
"244.3.160.248","49121","41.177.98.71","33456","11","762","6","391","5","371","157.839185000","0.0247","126455.37","119987.06"
"244.3.160.248","48783","41.177.26.55","80","11","1499","6","723","5","776","131.274888000","0.0245","235687.22","252964.43"
"41.177.224.111","3604","244.3.41.84","23","4","2084","2","148","2","1936","0.126530000","0.0243","48802.61","638390.83"
"244.3.181.123","4956","244.3.160.239","80","12","2445","6","1403","6","1042","115.475346000","0.0240","467549.78","347246.52"
"244.3.3.145","3368","244.3.160.239","80","41","23744","16","1664","25","22080","202.429674000","0.0240","554805.37","7361840.46"
"244.3.160.248","48221","41.177.98.71","33456","11","766","6","391","5","375","105.179632000","0.0239","130687.28","125339.46"
"244.3.160.239","61213","117.246.95.43","80","3","192","2","128","1","64","0.064582000","0.0237","43152.13","N/A"
"68.33.110.176","12222","244.3.160.239","80","9","1499","4","1007","5","492","124.517795000","0.0237","340490.28","166356.72"
"244.3.3.145","10875","244.3.160.239","80","43","25766","17","1725","26","24041","202.352382000","0.0235","586012.14","8167140.86"
"244.3.160.239","61489","197.154.128.197","80","33","25498","14","1702","19","23796","39.380208000","0.0234","581880.34","8135384.62"
"244.3.160.239","61214","117.246.95.43","80","3","192","2","128","1","64","0.064945000","0.0234","43779.39","N/A"
"244.3.160.239","61215","117.246.95.43","80","3","192","2","128","1","64","0.065329000","0.0233","43865.66","N/A"
"244.3.160.239","61216","117.246.95.43","80","3","192","2","128","1","64","0.065698000","0.0233","44041.12","N/A"
"244.3.181.123","14523","244.3.160.239","80","10","1800","5","1383","5","417","133.565508000","0.0230","480959.83","145018.26"
"253.37.253.43","54743","253.160.108.253","20","3","192","3","192","0","0","116.723252000","0.0227","67641.36","N/A"
"244.3.139.251","58792","244.3.31.244","443","24","4678","15","2041","9","2637","25.385473000","0.0226","723374.09","934609.25"
"244.3.160.248","48614","41.177.26.55","80","11","2713","6","1733","5","980","124.558621000","0.0224","617605.13","349251.60"
"244.3.160.239","62752","197.154.128.197","80","33","25786","14","1990","19","23796","225.791183000","0.0222","717375.63","8578226.39"
"145.95.176.246","3662","244.3.160.239","80","10","1775","5","1215","5","560","114.418304000","0.0221","440736.37","203137.75"
"244.3.160.248","47907","41.177.26.193","80","46","36264","18","2769","28","33495","72.245981000","0.0220","1009202.73","12207744.87"
"41.177.211.185","4397","244.3.160.239","80","17","8596","6","1310","11","7286","160.880162000","0.0219","478888.69","2663498.45"
"41.177.199.139","9074","244.3.160.239","80","13","4395","6","1221","7","3174","57.690329000","0.0218","448855.80","1166804.52"
"244.3.181.123","15747","244.3.160.239","80","31","18486","12","1771","19","16715","114.954681000","0.0217","651522.12","6149176.86"
"41.177.98.220","7010","244.3.79.121","1156","4","1916","2","1720","2","196","3.640634000","0.0217","633955.31","72241.42"
"244.3.160.248","47908","41.177.26.193","80","55","44191","21","2960","34","41231","72.248450000","0.0214","1106076.88","15406978.37"
"253.37.253.121","2854","253.160.108.83","80","14","6788","8","2858","6","3930","135.539565000","0.0213","1071616.05","1473565.80"
"244.3.160.239","61648","244.3.31.75","80","16","6775","8","1257","8","5518","58.243420000","0.0213","472223.53","2072974.88"
"244.3.160.248","49748","41.177.26.193","80","55","44221","21","2990","34","41231","201.322511000","0.0213","1123426.64","15491640.05"
"253.37.253.251","2871","253.160.108.83","80","14","6788","8","2857","6","3931","210.173237000","0.0212","1079896.05","1485849.28"
"41.177.98.43","38639","41.177.26.155","8010","14","4372","8","2806","6","1566","231.721209000","0.0211","1063785.42","593687.80"
"253.37.253.31","3967","253.160.108.83","80","14","6799","8","2867","6","3932","38.960084000","0.0208","1101738.88","1511000.10"
"253.37.253.43","54746","253.160.108.253","20","3","192","3","192","0","0","117.628717000","0.0208","73945.70","N/A"
"145.95.176.246","11758","244.3.160.239","80","10","1762","5","1202","5","560","114.596325000","0.0206","466637.55","217401.85"
"253.37.253.43","54748","253.160.108.253","20","3","192","3","192","0","0","118.221817000","0.0206","74621.06","N/A"
"244.3.160.248","49308","41.177.26.193","80","55","44191","21","2960","34","41231","170.440021000","0.0205","1153040.85","16061157.91"
"244.3.181.123","13773","244.3.160.239","80","12","2835","6","1450","6","1385","115.422752000","0.0204","567987.07","542525.58"
"41.177.34.163","10489","244.3.160.239","80","10","2254","5","1411","5","843","113.516682000","0.0203","557211.97","332905.52"
"244.3.160.248","50024","41.177.26.193","80","19","6365","9","2210","10","4155","233.600754000","0.0202","873863.19","1642941.87"
"244.3.139.251","58741","244.3.31.244","443","24","5264","15","2263","9","3001","4.614699000","0.0201","898684.54","1191759.74"
"41.177.180.176","4679","244.3.41.152","443","12","1728","12","1728","0","0","94.442205000","0.0201","688754.92","N/A"
"244.3.160.239","61649","244.3.31.75","80","11","2854","6","1131","5","1723","58.245204000","0.0200","451880.34","688408.33"
"244.3.160.248","49185","41.177.26.193","80","14","2972","7","2106","7","866","162.710619000","0.0195","862937.92","354845.32"
"151.77.108.208","14185","244.3.160.239","80","11","2785","6","1587","5","1198","187.599242000","0.0194","653658.03","493435.62"
"41.177.199.139","11641","244.3.160.239","80","12","2070","6","1228","6","842","58.276950000","0.0194","506339.55","347180.70"
"244.3.160.239","62408","41.177.254.197","80","12","3821","7","1301","5","2520","161.827142000","0.0193","538159.26","1042399.17"
"41.177.199.139","15082","244.3.160.239","80","50","39782","20","2132","30","37650","58.237315000","0.0193","882633.00","15586835.02"
"244.3.160.239","62236","244.3.31.108","80","11","1749","6","1323","5","426","133.568726000","0.0193","548450.62","176598.61"
"41.177.132.22","11880","244.3.160.239","80","10","2444","5","1298","5","1146","212.611091000","0.0191","544634.43","480855.97"
"253.37.253.43","54745","253.160.108.253","20","3","192","3","192","0","0","117.309081000","0.0190","80829.34","N/A"
"244.3.181.123","9905","244.3.160.239","80","36","21306","14","1902","22","19404","115.383322000","0.0190","800926.41","8170965.36"
"41.177.199.139","10496","244.3.160.239","80","18","8603","8","1381","10","7222","64.968944000","0.0190","582915.63","3048382.84"
"41.177.124.47","2308","244.3.160.239","80","15","7039","7","1653","8","5386","224.957660000","0.0189","699904.73","2280512.33"
"41.177.199.139","6260","244.3.160.239","80","10","2789","5","1465","5","1324","69.087533000","0.0189","621651.73","561820.40"
"41.177.199.139","3619","244.3.160.239","80","10","2789","5","1465","5","1324","64.589678000","0.0188","623105.96","563134.67"
"244.3.160.248","49307","41.177.26.193","80","47","36328","18","2769","29","33559","170.420198000","0.0188","1177984.58","14276628.56"
"253.37.253.251","2848","253.160.108.127","80","5","458","2","128","3","330","130.374726000","0.0188","54558.05","140657.47"
"253.37.253.43","54749","253.160.108.253","20","3","192","3","192","0","0","118.568626000","0.0184","83351.42","N/A"
"244.3.3.145","3673","244.3.160.239","80","13","4024","6","1011","7","3013","202.352377000","0.0184","439589.11","1310071.20"
"41.177.132.22","7270","244.3.160.239","80","10","2453","5","1301","5","1152","213.359702000","0.0183","567348.05","502371.22"
"244.3.90.209","2229","41.177.98.197","1521","7","466","4","267","3","199","13.632866000","0.0183","116964.19","87175.56"
"253.37.253.43","54741","253.160.108.253","20","3","192","3","192","0","0","116.127358000","0.0182","84511.69","N/A"
"253.37.253.251","2869","253.160.108.83","80","16","8745","9","2824","7","5921","191.982815000","0.0179","1264737.17","2651738.23"
"41.177.84.66","60015","244.3.31.168","443","19","8332","10","1928","9","6404","194.048695000","0.0177","869790.79","2889076.86"
"244.3.139.251","58807","244.3.31.244","443","24","4921","15","2354","9","2567","25.609224000","0.0176","1072865.04","1169942.46"
"244.3.139.251","58830","244.3.31.244","443","24","4913","15","2346","9","2567","66.043126000","0.0175","1071232.88","1172146.12"
"41.177.132.22","11399","244.3.160.239","80","10","1664","5","1108","5","556","213.757772000","0.0175","506716.97","254273.14"
"253.37.253.31","3965","253.160.108.83","80","16","8737","9","2825","7","5912","15.863706000","0.0174","1301618.38","2723953.23"
"41.177.132.22","2561","244.3.160.239","80","10","5708","4","1244","6","4464","213.732546000","0.0173","574927.79","2063084.92"
"41.177.142.84","50994","244.3.41.84","23","4","289","2","143","2","146","153.471672000","0.0172","66639.48","68037.51"
